"","Year","Month","Stock_lag_MV","Stock_Ew_Ret","Stock_Vw_Ret"
"142",1937,10,40808249.4375,-0.101321538764783,-0.0959247315919934
"143",1937,11,36950584.5,-0.109440455497382,-0.0828949146060516
"144",1937,12,33429564.6875,-0.100927047556143,-0.0422100255766829
"145",1938,1,31687917.9375,0.0421098584534731,0.00466945246618796
"146",1938,2,32076420.625,0.0611861897905759,0.058354371747643
"147",1938,3,33780828.5625,-0.285355572178478,-0.237852050327435
"148",1938,4,25575289.125,0.203162023498695,0.144329638521276
"149",1938,5,29265512.5625,-0.0698124127604167,-0.0375777176601814
"150",1938,6,28086468.4375,0.30725876953125,0.238240606158933
"151",1938,7,34566083.5,0.122901416993464,0.0732935934553512
"152",1938,8,37058056.5,-0.0630415183727034,-0.0266592915432479
"153",1938,9,35951251.1875,-0.0149942424639581,0.00828855142191947
"154",1938,10,36104450.0625,0.144322906578947,0.0778513687658166
"155",1938,11,38868737,-0.0367257931488801,-0.0178586632709692
"156",1938,12,37981939.25,0.0336447063492063,0.0419224068031838
"157",1939,1,39258873.75,-0.0753242704485488,-0.059410984333264
"158",1939,2,36786574.3125,0.0413996622691293,0.034972956661288
"159",1939,3,38051190.8125,-0.172948131752306,-0.119890035216767
"160",1939,4,33330975.5,0.00135195640686922,-0.00197428392241459
"161",1939,5,33224714.8125,0.0845819855263158,0.0681333937090716
"162",1939,6,35382961.875,-0.083505094305254,-0.0529853090983911
"163",1939,7,33356168.1875,0.135510465544001,0.102160318401974
"164",1939,8,36669918.4375,-0.106087368906456,-0.0667252555669715
"165",1939,9,34008702.1875,0.396846854689564,0.168863452426471
"166",1939,10,39614111.1875,-0.00701991413474241,-0.0052595321352731
"167",1939,11,39365692.625,-0.0810914366754617,-0.0362042354855989
"168",1939,12,37618551.25,0.0174442279314888,0.0303036060806622
"169",1940,1,38546372.5625,-0.0199620341655716,-0.024103372363366
"170",1940,2,37680115.0625,0.0302519869281046,0.014438958625813
"171",1940,3,38047270.375,0.0270802310704961,0.0204565630920385
"172",1940,4,38702589.375,0.0138701796875,0.00216345491983473
"173",1940,5,38729250.78125,-0.268940066666667,-0.219622191284106
"174",1940,6,30019791.96875,0.0661777604166667,0.0667304266643741
"175",1940,7,31867069.46875,0.0371761105331599,0.0317408841751866
"176",1940,8,32833279.28125,0.0217455864759428,0.0218586543476067
"177",1940,9,33327290.90625,0.0377294922077922,0.0239464022551169
"178",1940,10,34002186.4375,0.0482123363636364,0.0302359698339546
"179",1940,11,34975329.34375,-0.00187458732212161,-0.0160980456292147
"180",1940,12,34096799.3125,-0.0182260064683053,0.00694245428199822
"181",1941,1,34190435.98728,-0.00694949095607235,-0.0417744119476298
"182",1941,2,32745931.9731,-0.0196988796895213,-0.0143751364657664
"183",1941,3,32074849.15094,0.0145760630630631,0.00856402976649222
"184",1941,4,32176834.03125,-0.0573300475578406,-0.0546227570802862
"185",1941,5,30368047.80473,0.00957970769230769,0.0138950429200335
"186",1941,6,30554591.53047,0.066650917843389,0.0583423241218873
"187",1941,7,32128863.43177,0.129792595115681,0.0589587519444165
"188",1941,8,33984602.29978,-0.00709760077021823,-0.00168066973919026
"189",1941,9,33746936.2093,-0.0203317282051282,-0.00864418588201117
"190",1941,10,33303150.21875,-0.0625657650063857,-0.0524787819535378
"191",1941,11,31511533.19122,-0.0346860064020487,-0.0192100258583441
"192",1941,12,30498279.138,-0.0822279002557545,-0.0486485326476932
"193",1942,1,28845167.71875,0.134096920817369,0.00810507697797514
"194",1942,2,29026515.27388,-0.0174430204081633,-0.0244842470210075
"195",1942,3,28137020.16817,-0.0520603933588761,-0.0656641180750153
"196",1942,4,26112151.02021,-0.0465557910828025,-0.0436993366191871
"197",1942,5,24927333.16029,0.0284428504435995,0.0596977101621493
"198",1942,6,26229982.25422,0.0251640647208122,0.0271881752459016
"199",1942,7,26743015.04003,0.0458516882951654,0.0353349812087278
"200",1942,8,27615809.66131,0.0284506734434562,0.0182469150036525
"201",1942,9,27956325.56027,0.0480028770595691,0.0263742735903796
"202",1942,10,28524446.43065,0.100324716645489,0.0684534367408966
"203",1942,11,30410358.49274,-0.0149141334180432,0.00178044186110431
"204",1942,12,30156632.84375,0.035095596178344,0.0514721714213181
"205",1943,1,31457964.75,0.168592786531131,0.0715966603229951
"206",1943,2,33675546,0.132375703939009,0.0617260158853855
"207",1943,3,35607786.125,0.111220983502538,0.0604463215734787
"208",1943,4,37567752.9375,0.0354434815756035,0.00842869813446571
"209",1943,5,37820246.5665,0.0851579783715013,0.0575863949696463
"210",1943,6,39797202.8125,0.0118996738853503,0.0186667672027566
"211",1943,7,40336962.0625,-0.0642374440203562,-0.0474527348605814
"212",1943,8,38815032.875,0.00338931091370558,0.0134685712297671
"213",1943,9,39223630.0625,0.0350112313527181,0.0242410469434287
"214",1943,10,39978316.53525,-0.00342500883838384,-0.0111731639192653
"215",1943,11,39597494.254,-0.0877988113207547,-0.0587272280503239
"216",1943,12,36971054.73765,0.0987322113207547,0.0636559086176076
"217",1944,1,38936154.15625,0.0461243786163522,0.0180221942761662
"218",1944,2,39792118.6875,0.0136552481203007,0.00398495053135514
"219",1944,3,39768600.7064,0.0413873508114856,0.0249147720765979
"220",1944,4,40559293.09375,-0.029101349127182,-0.0165904803096794
"221",1944,5,39847837.625,0.0658309138576779,0.0508091277854205
"222",1944,6,41602144.48728,0.104763436408978,0.0553278246656981
"223",1944,7,43717354.90625,-0.0123073620474407,-0.0145836826237151
"224",1944,8,43072140.75,0.030656250931677,0.0159634962850209
"225",1944,9,43567535.1875,0.000149170846741933,0.000322405511378706
"226",1944,10,43449112.1875,0.000294203473945405,0.00188034735957168
"227",1944,11,43476466.1875,0.0235031079404466,0.0174141869062009
"228",1944,12,43847554.53125,0.0689595848822801,0.0405093081497116
"229",1945,1,45891149.25,0.044105513546798,0.0205060681370229
"230",1945,2,46885672.3125,0.0852879471744472,0.0624868391682096
"231",1945,3,49609974.6875,-0.0564260159901599,-0.0386884657499403
"232",1945,4,47504674.25,0.0884106303549572,0.0781056063269049
"233",1945,5,51192427.375,0.0300553936430318,0.0177315081242199
"234",1945,6,52024599.625,0.0367023754556501,0.00412418093215861
"235",1945,7,52080792,-0.0343379296969697,-0.0213916022409819
"236",1945,8,50942657.625,0.0663402496969697,0.0623097651393843
"237",1945,9,53915950.75,0.0626395229468599,0.0479372475202113
"238",1945,10,56329670.9375,0.0649207693236715,0.039253212637299
"239",1945,11,58551848.0625,0.0965139638118215,0.0540953875109526
"240",1945,12,61393085.8125,0.0240395982275633,0.0122593538944368
"241",1946,1,62872310.375,0.0942085675029869,0.0627306805484079
"242",1946,2,67168405.6875,-0.0662203748517201,-0.0579693549161089
"243",1946,3,63133127,0.0582616319526627,0.0590058153396314
"244",1946,4,66781050,0.0525042388235294,0.0425568066308313
"245",1946,5,69677217.75,0.0548854032825322,0.0396282772700344
"246",1946,6,72520516,-0.0486171651162791,-0.0385828155825277
"247",1946,7,69564917.6875,-0.0410956658932715,-0.0265993018429127
"248",1946,8,68013058.6875,-0.07520796326062,-0.0641158240684641
"249",1946,9,63483220.4375,-0.13531152739726,-0.101312282610038
"250",1946,10,56887226.5625,-0.0119879465301479,-0.0141678678914917
"251",1946,11,56016749.1875,-0.00287404318181818,0.000143643668002615
"252",1946,12,55662224.9375,0.0466548519774011,0.0498814547030446
"253",1947,1,58446845.9375,0.029863095505618,0.0127731559162386
"254",1947,2,59255154,-0.00701557718120805,-0.0105055763151253
"255",1947,3,58294732.5,-0.0306621498881432,-0.0163815384241825
"256",1947,4,57258089.3125,-0.0820420878754171,-0.0476951062081418
"257",1947,5,54485143.0625,-0.0378080523385301,-0.00946741890886037
"258",1947,6,53646888.9375,0.0569839276974416,0.0531694266349704
"259",1947,7,56400118.125,0.0622551838316722,0.0416110618446455
"260",1947,8,58744491.6875,-0.0172440771775083,-0.0171437719985038
"261",1947,9,57644373,0.00565989047097481,-0.00470069683259215
"262",1947,10,57195725.4375,0.0339578232711306,0.0253799516199914
"263",1947,11,58533885.25,-0.0295501498905908,-0.0190670219107028
"264",1947,12,57022086.6875,0.023242443960827,0.0307710729019829
"265",1948,1,58780483.8125,-0.0165619848320693,-0.0385448645953781
"266",1948,2,56612638.4375,-0.0592623991370011,-0.0429820128136671
"267",1948,3,53801986.25,0.0945501913978495,0.0814735319889815
"268",1948,4,57921434.8125,0.0396426663090129,0.0372480911615474
"269",1948,5,60096154.8125,0.0877387873931624,0.0739081323120657
"270",1948,6,64216384.625,-0.0123797211538462,-3.90135902095691e-05
"271",1948,7,63912898.3125,-0.0531852204472843,-0.0499326610822475
